UniProtID,degree,betweenness_centrality,clustering_coefficent
O75309,3,5.2620511302578524e-06,0.3333333333333333
O43617,21,0.00019405907781933077,0.24761904761904763
O43615,25,1.3531549791876227e-05,0.14666666666666667
O43614,2,2.8083156241634585e-06,0.0
O43613,4,4.661507728430057e-06,0.16666666666666666
O43612,5,0.0002614232009094106,0.0
Q8TD46,1,0.0,0.0
E7EV54,1,0.0,0.0
Q8WXU2,9,1.1361075814398228e-06,0.5277777777777778
P61313,120,4.6609955098275927e-05,0.4788515406162465
Q13467,13,2.046227974713214e-05,0.07692307692307693
Q13465,2,6.8672760359974845e-06,0.0
Q13464,41,0.00011640887943251855,0.07195121951219512
O95445,1,0.0,0.0
O95447,2,5.2009487119215e-07,0.0
Q9BQS7,1,0.0,0.0
P11498,25,1.9912054834284582e-05,0.15333333333333332
Q99417,32,0.00022840528089715386,0.07661290322580645
Q99418,27,0.0003795676421599709,0.09971509971509972
P31358,1,0.0,0.0
Q9UF56,6,1.8670858683751982e-06,0.2
Q9UC06,2,5.729538203346078e-10,0.0
P51168,18,1.0414957053172551e-05,0.20915032679738563
Q7Z713,1,0.0,0.0
P50748,6,6.27843550920048e-06,0.26666666666666666
P50749,25,0.00011017291262828015,0.14333333333333334
Q96GC9,3,7.133563294554004e-06,0.3333333333333333
Q96GC5,10,1.630174640450127e-05,0.24444444444444444
Q96GC6,5,3.4931257250195886e-06,0.2
Q2T9K0,1,0.0,0.0
P50747,5,9.036988665365318e-06,0.1
P48775,3,9.313221474516617e-07,0.0
P36955,5,2.599812395444226e-06,0.0
P36954,17,7.66443755634238e-06,0.4485294117647059
P36957,30,3.7694798664075984e-05,0.05747126436781609
P36956,56,9.850138645168086e-05,0.2077922077922078
P36952,7,5.332786067490893e-06,0.047619047619047616
Q5T848,2,0.0,1.0
Q9BY89,4,1.596151268873143e-07,0.3333333333333333
P19793,101,0.00036841440412548857,0.11366336633663367
Q9UJF2,8,8.887111232657388e-07,0.35714285714285715
Q9NWD8,1,0.0,0.0
Q9NT22,1,0.0,0.0
Q9BY84,6,4.754777269508076e-07,0.4666666666666667
Q68EM7,31,6.135367221564156e-05,0.14623655913978495
Q9UHW5,8,1.180611042233085e-06,0.25
Q96PV6,13,4.518732251546512e-05,0.07692307692307693
Q96PV7,8,1.219312877734779e-05,0.07142857142857142
Q96PV0,15,1.0575468925725852e-05,0.13333333333333333
Q06830,109,0.000455163794924707,0.09259259259259259
Q06787,29,4.6228068086050116e-05,0.1625615763546798
Q8WZA1,4,1.0822143534221482e-06,0.0
P28906,5,1.3720439072382784e-05,0.0
Q9BT04,2,1.2853837896939302e-06,0.0
Q9BQ83,48,4.97014543814346e-05,0.12677304964539007
P43088,4,3.2797033612149485e-07,0.3333333333333333
Q9BQ87,1,0.0,0.0
Q14956,2,2.2854347003557533e-07,0.0
Q14957,4,2.270058278905297e-07,0.3333333333333333
Q14954,15,1.9949096016821005e-06,0.8666666666666667
Q14952,1,0.0,0.0
Q8NH73,3,7.681242978426768e-08,0.3333333333333333
Q9NV88,13,6.4797129652092336e-06,0.3974358974358974
Q9HD26,41,0.0006105873473045114,0.03536585365853658
Q9BYS8,1,0.0,0.0
O14880,10,5.236475972996055e-05,0.08888888888888889
P22532,3,3.104641380409206e-07,0.0
D6R9V8,1,0.0,0.0
P22531,2,4.9757820842835816e-08,0.0
Q16600,1,0.0,0.0
Q16602,7,2.031984764878126e-06,0.09523809523809523
Q02962,12,7.326708809475057e-05,0.16666666666666666
Q96HP0,6,1.6066822071560535e-07,0.6666666666666666
P09972,17,7.619598409455775e-05,0.09558823529411764
Q2Y0W8,4,1.5121912429117805e-06,0.16666666666666666
Q96HP8,4,1.8237511950594307e-06,0.16666666666666666
Q86UK7,10,3.837449719879832e-06,0.1111111111111111
Q7Z401,10,5.958230809962222e-06,0.3333333333333333
Q86UK5,2,2.2089157221111002e-07,0.0
Q7Z403,1,0.0,0.0
Q9HC52,85,0.00025639880331672447,0.10644257703081232
Q7Z406,32,0.00011604913954895831,0.11693548387096774
P16066,8,2.2692594084302774e-05,0.03571428571428571
Q7Z408,6,1.8543590384287302e-06,0.4666666666666667
P13232,4,3.671455973480231e-06,0.16666666666666666
Q9H2X3,7,3.247002443113266e-06,0.14285714285714285
Q7Z794,12,1.0486948414041293e-05,0.13636363636363635
P47992,1,0.0,0.0
Q9UBY5,2,4.414416504923291e-06,0.0
Q9UBY0,8,2.5733724918701912e-05,0.21428571428571427
Q9UBY8,30,0.000461873469429594,0.027586206896551724
P07602,43,0.0003255760675638589,0.07198228128460686
B3KY83,3,9.443595314888736e-07,0.3333333333333333
Q96D42,2,2.3424301676005524e-06,0.0
Q6UXU6,2,3.4648372807786423e-07,0.0
Q4J6C6,7,1.2946895575922017e-05,0.047619047619047616
Q71UM5,85,2.777659261049982e-05,0.4624649859943978
Q3MIS6,1,0.0,0.0
P51654,5,2.467030318764565e-06,0.0
Q969W8,4,7.918911191856271e-07,0.0
Q969W9,4,1.4300149854623556e-06,0.0
P31276,7,1.2554307273110318e-06,0.0
Q8N5X7,1,0.0,0.0
Q969W3,1,0.0,0.0
Q969W0,8,8.641489650706366e-05,0.14285714285714285
Q969W1,2,8.731383803722131e-07,0.0
P51659,31,0.0001686018455810986,0.08387096774193549
Q13586,17,0.0001075907761354511,0.08088235294117647
Q75MR5,5,1.3243408504858443e-07,0.7
O60427,2,2.0567697453585303e-07,0.0
P30740,5,4.109608758005883e-06,0.0
Q9Y6Q9,103,0.0005651837347921054,0.13820673900628214
Q9Y6Q6,15,0.00014639725623672172,0.26666666666666666
Q9Y6Q5,26,6.50567277113145e-05,0.15384615384615385
Q9Y6Q2,6,1.8272528359070801e-06,0.2
Q53GT1,15,8.597933830176138e-06,0.38095238095238093
P07954,36,3.776622935044197e-05,0.14126984126984127
Q5ZPR3,1,0.0,0.0
Q9UJC3,12,2.0776158072302473e-05,0.24242424242424243
Q9UJC5,5,8.922465489972729e-07,0.1
Q96IV0,10,2.3871464634027883e-05,0.2222222222222222
Q8NBB4,31,0.00035332863273980416,0.047311827956989246
Q6UVK1,8,5.142101873830608e-06,0.03571428571428571
Q01433,8,3.5737393981358223e-06,0.17857142857142858
B4DZP9,1,0.0,0.0
Q13322,37,0.0002456780848007545,0.18468468468468469
Q01432,2,1.0690913841076523e-06,0.0
Q8IZ57,1,0.0,0.0
P35869,40,2.4700749249703076e-05,0.2128205128205128
Q8WYN0,4,0.0,1.0
P35680,6,3.431189658501425e-07,0.4666666666666667
Q8IZ52,10,9.924011172365152e-06,0.022222222222222223
O95758,277,0.003130614546535552,0.0269711714539842
P52294,67,0.00029744739357604074,0.12663952962460426
P14222,6,3.9200158622162576e-06,0.06666666666666667
P20674,19,1.7213325372430536e-05,0.1111111111111111
Q15517,7,8.519269570053445e-06,0.0
P20671,24,1.7790381810193053e-06,0.4673913043478261
O76009,4,1.5789245541756905e-06,0.16666666666666666
Q66PJ3,7,1.035306670253615e-05,0.19047619047619047
P16455,74,0.00039208832359800816,0.10181414291003332
P52298,16,1.0604781009577467e-06,0.26666666666666666
O76003,31,0.00011390290779455122,0.05161290322580645
Q53EV4,1,0.0,0.0
Q6ICS9,1,0.0,0.0
O00425,58,9.651865677936874e-05,0.26436781609195403
P55957,46,7.84202093399789e-05,0.14396135265700483
Q15386,26,0.00015327890307274784,0.07076923076923076
O00423,4,5.6119256033555194e-06,0.0
O00422,104,0.0002762692062546341,0.14115011202389843
Q10471,7,9.282747670855123e-07,0.047619047619047616
Q10472,4,4.239419989083087e-06,0.0
Q15388,45,0.0009978597009039087,0.06363636363636363
Q15389,3,1.2159880121150833e-07,0.3333333333333333
Q96T49,2,0.0,1.0
Q96I45,2,1.4720450406069048e-06,0.0
P01764,1,0.0,0.0
Q9P2M4,7,7.36823918896314e-07,0.19047619047619047
Q9P2M7,15,9.254387444706519e-06,0.3047619047619048
O75928,66,0.00019840697958887785,0.11655011655011654
Q9NTJ5,8,1.1097219157732727e-05,0.5357142857142857
O75916,6,0.0001729634699445453,0.06666666666666667
Q86WK6,2,0.0,1.0
P08174,25,6.658683951266792e-05,0.03
P23396,215,0.0005605664112242888,0.28341664855466203
P00491,34,5.4238174489155944e-05,0.06951871657754011
Q05923,3,0.0,1.0
P00492,29,7.989559743143655e-05,0.09359605911330049
Q05925,3,9.610483125521089e-08,0.0
O75925,102,0.0003626422443533817,0.10269850514463211
Q6ZMB5,1,0.0,0.0
P19971,6,6.342472742953943e-06,0.26666666666666666
P27482,13,1.1883312627541604e-05,0.038461538461538464
B2ZZ90,2,2.9848790784550617e-07,0.0
P27487,29,0.0004319268440935528,0.03940886699507389
Q9UGI8,24,0.00015964590497408266,0.07608695652173914
Q10713,6,3.230563972731117e-06,0.06666666666666667
Q9UKN7,4,3.325778769955143e-06,0.0
Q9UKN5,8,1.829544979831454e-05,0.25
Q9UKN1,2,4.356451309687912e-08,0.0
P23975,4,1.5930818002338024e-06,0.16666666666666666
Q8IZU2,1,0.0,0.0
Q9UKN8,44,5.26004603004541e-05,0.1331923890063425
P23634,18,7.447308594469246e-05,0.1437908496732026
O15304,26,0.0002930967322485588,0.10461538461538461
P10321,36,3.665637926104532e-05,0.6079365079365079
Q8ND76,3,1.7124848016664266e-06,0.3333333333333333
Q99627,39,1.897074309565144e-05,0.3657219973009447
Q99626,13,2.744186057649617e-06,0.28205128205128205
Q99624,4,4.410495009465144e-06,0.0
Q99623,84,0.00032592530755229496,0.0897877223178428
P54920,29,0.00014208014439134764,0.16009852216748768
P08397,3,8.318574563074087e-06,0.0
Q6IRT1,1,0.0,0.0
P98082,71,0.0002329162328985036,0.07605633802816901
Q6PI77,4,4.42514753254996e-07,0.3333333333333333
Q8N9R8,2,1.4092236142419976e-06,0.0
Q96P31,4,1.1515800664513915e-08,0.5
Q69YP2,1,0.0,0.0
Q8TB22,3,8.015134940683379e-07,0.0
Q8TB24,15,2.8210799600788935e-05,0.22857142857142856
P28288,40,0.00023724676081254218,0.03205128205128205
Q6PI78,10,3.6814188041745075e-05,0.24444444444444444
Q10586,10,0.00013646286442326803,0.4444444444444444
Q14392,1,0.0,0.0
P21506,5,6.487517807258184e-06,0.2
P24752,39,6.294602955779929e-05,0.1039136302294197
Q68DK7,8,3.817698265565117e-06,0.25
Q14699,2,1.3517546932486906e-07,0.0
P43694,27,2.9863185313852935e-05,0.10826210826210826
G3V1S1,1,0.0,0.0
Q8WW12,6,6.473378625668264e-06,0.13333333333333333
Q02252,2,3.2222942049672995e-08,0.0
Q8IV76,2,7.865319131058755e-07,0.0
P42127,6,2.347817597349302e-05,0.06666666666666667
P42126,5,1.0951284678329504e-05,0.1
P55851,4,0.0,1.0
Q5SWX8,2,1.6170309949426193e-06,0.0
Q96RI0,2,0.0,1.0
Q59FX5,2,4.1802974823785604e-07,0.0
Q9NYA1,12,1.0642699403487539e-05,0.10606060606060606
O43264,31,0.00014810484006237576,0.06451612903225806
Q9NYA4,6,1.2452697357807514e-05,0.26666666666666666
P98179,22,1.8508787534907131e-06,0.4155844155844156
O43261,21,1.9671095383109358e-05,0.04285714285714286
Q6GQQ9,18,3.100237698874599e-05,0.09803921568627451
B3KVI2,1,0.0,0.0
A8MQ03,4,9.533003710380363e-07,0.0
Q8N609,2,1.8353137095947467e-05,0.0
Q5T4S7,38,7.44361696270643e-05,0.13655761024182078
Q0PTK2,2,3.0156152892138486e-07,0.0
Q14168,10,6.2035851517960714e-06,0.15555555555555556
Q5VZX0,1,0.0,0.0
Q14166,46,6.131671820330075e-05,0.1603864734299517
Q14165,5,1.8716396573162414e-06,0.1
Q14164,340,0.0019454274370647332,0.026409855977789345
Q6P0Q8,30,0.0002548766059280306,0.10114942528735632
Q14162,2,1.7500965632099055e-07,0.0
Q14161,45,0.00014201859912455468,0.044444444444444446
Q14160,33,0.00011038629756791025,0.06818181818181818
Q53R41,2,3.9379782878594615e-07,0.0
P19652,3,5.227345080190071e-06,0.0
Q4LDE5,5,7.787246536729938e-07,0.3
P62341,3,1.415206479996952e-05,0.0
Q16836,5,7.872445678628566e-06,0.0
Q9UGR2,9,1.5803490563037164e-05,0.08333333333333333
Q6NW29,6,6.247223729802959e-06,0.2
O43402,3,1.842467050093738e-05,0.0
O43405,4,3.9504554898831415e-06,0.0
Q6UWL2,3,5.020402014258185e-06,0.3333333333333333
G5EA03,1,0.0,0.0
P49366,25,1.6434083036629102e-05,0.08666666666666667
Q5EE01,3,2.914521786946807e-07,0.6666666666666666
P49368,113,0.00035004698373952654,0.14854614412136535
Q05DN1,1,0.0,0.0
Q52LR7,12,6.175188504696301e-07,0.6515151515151515
Q8WUJ3,2,5.124597909939258e-07,0.0
Q5R3I4,2,5.034856054661897e-08,0.0
J3KSZ8,1,0.0,0.0
Q9NSW9,1,0.0,0.0
P04259,20,1.693708322224356e-05,0.2
Q9NZA1,9,4.63286869378667e-06,0.2222222222222222
Q8N5S9,13,1.0108901590269612e-05,0.2948717948717949
Q9H845,24,8.53183574297105e-05,0.13043478260869565
P41162,5,1.92891434011922e-05,0.2
Q9UDV7,5,3.201642183536923e-06,0.1
Q9UDV6,20,3.204471688578739e-05,0.07368421052631578
Q9Y4L1,35,4.7355245871640643e-05,0.10420168067226891
Q9H2K2,32,0.00020943188252764628,0.04233870967741935
Q96A49,4,2.3594053238140285e-07,0.5
Q96DF8,12,6.700297151131371e-06,0.015151515151515152
Q96A47,3,4.480679755506486e-06,0.6666666666666666
Q96A44,8,6.549386195864929e-07,0.2857142857142857
Q8IUQ4,85,0.00037021989087570434,0.04145658263305322
P63167,125,0.0010442643313788964,0.05858064516129032
Q5TC12,4,4.325344055602003e-08,0.3333333333333333
P63165,718,0.012463758906104202,0.027583206100938996
P63162,36,2.564602565779463e-05,0.09206349206349207
Q9BSU3,3,3.019671880939644e-07,0.0
Q86YW9,4,4.7050202569933123e-07,0.0
Q9BSU1,6,3.569696451286802e-05,0.13333333333333333
Q86YW7,1,0.0,0.0
Q9Y5M8,65,0.0003560939704303345,0.06682692307692308
Q86YW5,2,0.0,1.0
Q6ZQN7,1,0.0,0.0
Q8NDC0,4,3.7220693721274707e-07,0.0
P12081,31,3.501822421634438e-05,0.14193548387096774
P30536,1,0.0,0.0
P30531,2,0.0,1.0
P30530,25,0.00011066543098601378,0.24
P30533,25,0.00014646589146431323,0.056666666666666664
P30532,3,7.180718878905102e-06,0.0
P49750,28,6.6995077681974e-05,0.10846560846560846
P49753,2,5.958010914353531e-07,0.0
Q15417,9,1.2839411905647852e-05,0.1111111111111111
P49755,43,8.23462814708249e-05,0.11627906976744186
P49754,18,6.434276312994383e-05,0.1830065359477124
P49757,31,0.00011591342946679257,0.11827956989247312
P49756,43,5.443271100567171e-05,0.2081949058693245
P61106,31,0.00010714122476850627,0.07526881720430108
P49758,9,2.8373514539792054e-06,0.05555555555555555
Q15418,217,0.0005480500127725469,0.08529612561870627
Q96PM9,1,0.0,0.0
G3V0H6,1,0.0,0.0
Q6MZS5,2,3.1421972505303027e-07,0.0
B4DE40,1,0.0,0.0
Q5BJD5,4,1.1282188917123706e-05,0.3333333333333333
Q8ND61,1,0.0,0.0
Q9HCB6,3,0.0,1.0
O14813,6,3.740521989853685e-06,0.26666666666666666
P11686,9,3.6087167768732945e-06,0.16666666666666666
Q9BRK4,25,3.8026865793213596e-05,0.04
P11684,5,2.5094596378871475e-05,0.0
Q9H6F5,5,3.0290093183921977e-06,0.2
J3KMW5,1,0.0,0.0
Q92805,6,9.733694321635557e-06,0.13333333333333333
Q96B33,1,0.0,0.0
Q9Y3Z3,42,6.18514302594765e-05,0.20557491289198607
Q96NT1,9,7.901442010892807e-06,0.1388888888888889
P06727,2,1.0943255385787498e-06,0.0
Q96NT3,4,3.918865390943235e-05,0.0
P06729,20,1.9030448080458973e-05,0.13157894736842105
O00631,3,3.0040224080539216e-08,0.6666666666666666
O00635,15,2.2359639438419797e-05,0.18095238095238095
P13688,19,0.00018579704279479738,0.21052631578947367
Q99638,26,1.7410949743133948e-05,0.23692307692307693
Q13310,70,0.00019996990663332187,0.12960662525879918
Q6SPF0,4,8.712603977842005e-07,0.5
P13682,3,9.175257362675487e-07,0.0
Q86SE8,1,0.0,0.0
P98170,101,0.0004914604832473649,0.07940594059405941
P13686,10,4.16120823778305e-06,0.0
Q9NR12,43,0.0001967958977894601,0.08527131782945736
Q8NCF0,1,0.0,0.0
Q8NCF5,11,1.1255670232430507e-05,0.2
Q6B0F7,1,0.0,0.0
Q9HBZ2,8,1.3213691256221047e-05,0.07142857142857142
Q8NF86,1,0.0,0.0
Q9BUG6,1,0.0,0.0
Q9UPT9,39,0.0001407137441510558,0.11605937921727395
Q2L6I0,1,0.0,0.0
Q8N2F6,1,0.0,0.0
P55895,4,1.2429609652620722e-08,0.5
Q96HY6,7,4.993650467488651e-05,0.09523809523809523
P55899,4,0.00013623031680690535,0.0
O00429,41,0.00033743337305373715,0.09024390243902439
O95260,6,1.6894785619704142e-06,0.06666666666666667
O95267,5,3.870144664157648e-06,0.3
I3L3A8,1,0.0,0.0
Q8NC54,2,1.1250103765872187e-05,0.0
Q96H55,1,0.0,0.0
D6RIW8,1,0.0,0.0
P0C2W1,6,3.79524143726846e-07,0.26666666666666666
B4DXW1,2,1.5090845149564476e-07,0.0
Q99633,3,5.378803606199946e-07,0.0
Q9BW92,4,1.1444302312931254e-06,0.0
Q8NHG8,10,9.300303296399887e-06,0.26666666666666666
Q9BW91,4,2.3571318988815286e-07,0.5
Q8NHG7,12,3.1090637166413934e-06,0.3333333333333333
Q08648,1,0.0,0.0
Q8TDG4,11,6.512773519615984e-06,0.18181818181818182
Q9Y2X0,42,1.7209821487595173e-05,0.40301974448315914
Q9Y2X3,75,4.508308647983835e-05,0.3045045045045045
Q9Y2X7,62,0.0004078832232256796,0.0750925436277102
Q5JYX0,1,0.0,0.0
Q9Y2X9,19,0.00013109749188774535,0.11695906432748537
Q9Y2X8,83,0.00031986281743172113,0.01968851013811343
P81277,1,0.0,0.0
P62906,103,4.817849957539832e-05,0.5619645916619075
P83731,147,0.00022417747449821824,0.3329605814928711
P31371,4,1.106624037180375e-07,0.16666666666666666
P28074,89,0.0002727526093601412,0.27247191011235955
Q93063,21,0.0002661776750564597,0.04285714285714286
P28070,72,0.0001641325566098005,0.318075117370892
P28072,58,2.309970711170233e-05,0.4966727162734422
Q708E9,1,0.0,0.0
Q9Y345,2,9.376686671448748e-07,0.0
Q5T5D7,1,0.0,0.0
Q9H808,1,0.0,0.0
Q9BT25,7,4.6514892869789255e-05,0.5714285714285714
Q9Y342,2,2.1491988187919617e-06,0.0
Q9Y343,5,4.3832950430147335e-07,0.3
P10243,5,1.4127893060080223e-07,0.3
P10242,63,0.00020435940654643447,0.08704557091653865
Q5VUA4,9,1.1006643228520555e-06,0.16666666666666666
P10244,38,2.932866155665254e-05,0.13940256045519203
Q4G0X0,1,0.0,0.0
O60806,1,0.0,0.0
Q9Y6R4,29,2.436092828682478e-05,0.07142857142857142
G5E9C8,4,1.9035004621477472e-06,0.16666666666666666
P57768,1,0.0,0.0
Q2WGJ6,2,0.0,1.0
O95886,19,1.7376354206725875e-05,0.38596491228070173
A8MXV4,4,7.654967375476377e-06,0.16666666666666666
P53007,25,5.118389107423807e-05,0.08333333333333333
P53004,5,1.8978008646114746e-06,0.5
Q8N4T4,3,3.785625531019602e-06,0.3333333333333333
Q86UP6,1,0.0,0.0
Q86UP2,26,3.1901969338570415e-05,0.12923076923076923
Q86UP3,1,0.0,0.0
Q86UP0,3,4.40835765990598e-07,0.3333333333333333
P0DML3,9,1.2904837756660773e-05,0.16666666666666666
P0DML2,9,1.2904837756660773e-05,0.16666666666666666
P10301,21,3.945104494436822e-05,0.18571428571428572
Q6TV06,1,0.0,0.0
Q86XP3,35,9.936896976654414e-05,0.20336134453781513
Q86XP1,4,1.4055865480966339e-05,0.0
Q86XP0,1,0.0,0.0
Q86XP6,1,0.0,0.0
Q8IYP9,2,7.67044698213276e-07,0.0
Q03181,34,3.673380201150593e-05,0.12121212121212122
Q9Y5A3,2,7.924728684579267e-06,0.0
Q9Y4R8,38,4.484325094447521e-05,0.15647226173541964
Q7Z5N4,3,2.3037097672262434e-06,0.0
Q14982,3,6.333545263939225e-07,0.3333333333333333
Q8IVP5,2,0.0,1.0
Q8WW24,2,3.811135345322647e-08,0.0
P49116,30,3.875628209303323e-05,0.24367816091954023
Q9NXG0,4,1.6532487516858748e-06,0.16666666666666666
Q76LX8,3,9.816984015867337e-06,0.3333333333333333
Q86VR1,1,0.0,0.0
Q9UIQ6,8,5.259328617959603e-06,0.03571428571428571
C9JQ41,1,0.0,0.0
Q92628,7,4.529477433776321e-06,0.19047619047619047
Q92629,6,1.4076980562478893e-06,0.2
Q05048,14,5.401018219537323e-06,0.24175824175824176
Q5VT06,7,1.3844109706094438e-06,0.3333333333333333
Q86UA1,11,7.6115622700343665e-06,0.2545454545454545
Q92620,27,1.3488449228391694e-05,0.1737891737891738
Q92621,44,0.00020275590813621387,0.0824524312896406
Q92626,4,1.3050846299831979e-05,0.0
Q92624,26,0.0004771733649078106,0.03076923076923077
Q6P9H5,1,0.0,0.0
O60759,3,1.4475787728618023e-07,0.0
Q9BSH4,6,1.1735131482544467e-05,0.06666666666666667
F5GWE2,1,0.0,0.0
O60755,1,0.0,0.0
O60756,5,3.3350943210633836e-06,0.1
O76021,53,7.12695537631578e-05,0.3084179970972424
P20023,10,2.802368542649839e-05,0.1111111111111111
P20020,10,4.493071739882576e-06,0.15555555555555556
P27037,23,6.633461399656357e-05,0.13438735177865613
Q14596,21,1.90454056034935e-05,0.15714285714285714
B3KP81,1,0.0,0.0
Q14592,5,3.01071602953965e-07,0.3
Q14593,1,0.0,0.0
Q14590,5,4.857815422136896e-07,0.0
Q6N001,2,2.854500393596003e-06,0.0
B7Z233,1,0.0,0.0
O60287,4,8.126876050635207e-07,0.0
O60285,15,8.282940286690873e-05,0.1619047619047619
Q8WYU9,2,5.518696377216523e-06,0.0
O60282,17,2.9067486237656087e-05,0.17647058823529413
O75718,11,6.2043929582857384e-06,0.14545454545454545
O75717,25,3.8750941439350366e-05,0.13666666666666666
O75716,21,2.2259641923883255e-05,0.04285714285714286
Q8WYU6,1,0.0,0.0
O75712,2,7.939197096999486e-06,0.0
Q86TV6,2,5.515759825189983e-07,0.0
P32297,2,0.0,1.0
P11309,36,0.00021451203366734166,0.10158730158730159
P11308,40,3.665124914771858e-05,0.11666666666666667
P29460,4,8.438563852691038e-08,0.6666666666666666
Q8IWR1,4,1.4511641381470501e-06,0.3333333333333333
Q8IWR0,4,1.0438229945549631e-06,0.0
P14151,15,0.00024706318461352315,0.0761904761904762
P32298,7,3.6870112009462938e-06,0.23809523809523808
Q4LE43,1,0.0,0.0
Q59EM5,11,6.913574001748374e-06,0.2
O43670,16,3.659827381687736e-06,0.10833333333333334
P81605,55,0.000180369170590257,0.07946127946127945
O43674,14,2.403781025876595e-06,0.26373626373626374
O43676,3,2.0562962581310693e-08,0.6666666666666666
O43679,10,1.0830610264158024e-05,0.06666666666666667
O43678,70,0.0003026997399687849,0.07246376811594203
Q9Y608,9,3.18977845720755e-05,0.19444444444444445
O95467,52,8.967616046112167e-05,0.14177978883861236
O95466,63,0.0003595075076873085,0.03533026113671275
Q15629,35,0.000365637963932973,0.10252100840336134
Q15628,73,0.0002125882642875334,0.1171993911719939
Q14624,5,1.7499966185922497e-05,0.2
Q8WXS4,6,2.4860698336654007e-06,0.0
Q14626,1,0.0,0.0
O95460,5,4.883292277621953e-05,0.3
Q15622,1,0.0,0.0
Q9UNY4,26,2.1177483298863133e-05,0.033846153846153845
Q9NQ25,4,1.3523454972129918e-07,0.0
Q13489,66,0.00010166597691581794,0.16083916083916083
Q13488,13,5.533053021166316e-06,0.16666666666666666
Q13485,196,0.0023498685322884743,0.05389848246991104
Q9H4A6,6,7.948487641636336e-06,0.26666666666666666
Q13487,4,8.731412106440156e-08,0.6666666666666666
Q9H4A4,3,3.1420689265181007e-07,0.0
Q9H4A3,74,0.0002464500496730111,0.07145501666049611
Q13480,4,9.439114844462927e-07,0.8333333333333334
P54710,1,0.0,0.0
Q9HAC8,16,6.21737708172161e-05,0.10833333333333334
P32121,332,0.003936443515358417,0.05123211880755651
Q12988,20,0.00015392840113958128,0.02631578947368421
Q70CQ2,1,0.0,0.0
Q70CQ3,6,1.3724746491265677e-05,0.0
Q99470,3,3.4560131011125445e-07,0.3333333333333333
Q99471,55,0.00010543278323429451,0.11380471380471381
Q70CQ4,2,2.1844392570942597e-07,0.0
Q53HI1,1,0.0,0.0
Q9GZX7,86,0.0011457581229136918,0.0454172366621067
Q9GZX6,3,0.00013578176696418142,0.0
Q9GZX5,5,9.310282856712302e-07,0.1
Q59FY1,1,0.0,0.0
Q96IF1,22,2.2675787054729874e-05,0.10822510822510822
Q96FC9,7,1.0028286425907421e-05,0.23809523809523808
Q6NXR0,1,0.0,0.0
Q9GZX9,3,4.0389124116156074e-07,0.3333333333333333
O14907,17,4.243003905185527e-05,0.058823529411764705
O95793,65,0.0003324721768008523,0.21971153846153846
Q6ZNA4,42,5.423098132535264e-05,0.12311265969802555
O43294,37,0.0001410560523728863,0.0960960960960961
P85298,1,0.0,0.0
P85299,15,2.2248201131135777e-06,0.2
Q9BWD1,29,6.22637350964676e-05,0.0812807881773399
P21860,100,0.00044416224991730523,0.07272727272727272
P04090,2,0.0002698108294414108,0.0
O43299,17,1.0449913628866517e-05,0.058823529411764705
Q6PIL6,6,3.861364809952058e-05,0.26666666666666666
Q9NWF9,21,0.00012718185334445296,0.0761904761904762
Q96PH1,5,1.4368963260818575e-07,0.6
Q9NY12,18,3.7738438478527476e-06,0.1830065359477124
Q9Y3I0,48,6.420697342085238e-05,0.32978723404255317
Q9NY15,6,1.8512858925192378e-06,0.26666666666666666
Q8N3F8,14,1.194090356323318e-05,0.06593406593406594
P28336,1,0.0,0.0
Q8WUY1,5,2.7458518233299876e-06,0.3
Q96MH6,1,0.0,0.0
Q16445,1,0.0,0.0
P62487,37,0.00021047536449276787,0.22522522522522523
F8W9F9,1,0.0,0.0
P33981,21,5.13437152267228e-05,0.14761904761904762
Q6ZN40,2,7.924728684579267e-06,0.0
Q6ZN44,2,1.8576050405294437e-06,0.0
P28332,7,1.8521407550024704e-05,0.0
O15123,8,2.2438148970364528e-05,0.10714285714285714
Q9P2E5,1,0.0,0.0
Q14978,63,0.00011715181446961647,0.19969278033794163
Q8WVZ7,2,2.9780052481758773e-08,0.0
Q5H9R7,51,0.00018279081100182982,0.11294117647058824
Q5H9R6,1,0.0,0.0
P62256,66,0.0003193073895464237,0.027972027972027972
Q9BQ65,5,2.5540684481409185e-06,0.4
Q9BQ67,26,6.529795781157563e-06,0.3569230769230769
Q14974,151,0.0010762739699550325,0.07646799116997792
Q969X5,15,1.14915496589496e-05,0.06666666666666667
Q06710,16,7.688568300917039e-05,0.016666666666666666
A8K0D4,1,0.0,0.0
O15120,5,1.3718613116817492e-06,0.0
Q8TBH0,1,0.0,0.0
Q12756,8,4.268962029887007e-07,0.42857142857142855
Q9UPS6,10,1.1270825581723875e-06,0.35555555555555557
A8MQ14,1,0.0,0.0
Q96B86,3,7.051203484559432e-07,0.0
Q96HR3,33,2.0820264028546402e-05,0.5359848484848485
P09958,33,0.0007855631446356758,0.013257575757575758
Q2M3R5,2,1.051906545591995e-05,0.0
Q96HR9,6,2.520094560819863e-05,0.2
Q16661,1,0.0,0.0
Q16666,17,2.3936470910060393e-05,0.16176470588235295
Q16667,7,1.1736484495289483e-06,0.23809523809523808
Q9UPS8,6,4.0748168644625585e-06,0.2
Q16665,172,0.0027344217831242064,0.06799945600435196
Q6ZVD8,12,5.180600070924797e-06,0.21212121212121213
Q8NA42,1,0.0,0.0
